,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,url
82974,2899457,11326,MUKANDLTD-BE,MUKAND.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUKANDLTD-BE/2899457
82975,2900225,11329,MUKANDLTD-P1,,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUKANDLTD-P1/2900225
82976,2223873,8687,MUKTAARTS,MUKTA ARTS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUKTAARTS/2223873
82977,3458817,13511,MUNJALAU,MUNJAL AUTO IND..,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUNJALAU/3458817
82978,590593,2307,MUNJALSHOW,MUNJAL SHOWA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUNJALSHOW/590593
82979,592129,2313,MURUDCERA,MURUDESHWAR CERAMICS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MURUDCERA/592129
82980,2666241,10415,MUTHOOTCAP,MUTHOOT CAP SERV,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUTHOOTCAP/2666241
82981,6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/MUTHOOTFIN/6054401
82982,5128193,20032,NABARD-N1,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NABARD-N1/5128193
82983,5128705,20034,NABARD-N2,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NABARD-N2/5128705
82984,5228801,20425,NACLIND,NACL INDUSTRIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NACLIND/5228801
82985,4428545,17299,NAGAFERT-BE,NAGARJUN FERT AND CHE,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAGAFERT-BE/4428545
82986,3825153,14942,NAGREEKCAP,NAGREEKA CAP & INFR.LTD,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAGREEKCAP/3825153
82987,3763713,14702,NAGREEKEXP,NAGREEKA EXPORTS.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAGREEKEXP/3763713
82988,3932161,15360,NAHARCAP,NAHAR CAP & FIN.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAHARCAP/3932161
82989,3355905,13109,NAHARINDUS-BE,NAHAR INDS ENT,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAHARINDUS-BE/3355905
82990,3697921,14445,NAHARPOLY,NAHAR POLY FILMS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAHARPOLY/3697921
82991,3697409,14443,NAHARSPING-BE,NAHAR SPINNING MILLS.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAHARSPING-BE/3697409
82992,91393,357,NAM-INDIA,NIPPON L I A M,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAM-INDIA/91393
82993,697857,2726,NARMADA-SM,,0,,0.0,0.05,7200,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NARMADA-SM/697857
82994,1003009,3918,NATCOPHARM,NATCO PHARMA.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NATCOPHARM/1003009
82995,2832641,11065,NATHBIOGEN,NATH BIO-GENES (I),0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NATHBIOGEN/2832641
82996,1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NATIONALUM/1629185
82997,609025,2379,NATNLSTEEL,NATIONAL STEEL & AGRO IND,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NATNLSTEEL/609025
82998,3520257,13751,NAUKRI,INFO EDGE (I),0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAUKRI/3520257
82999,3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAVINFLUOR/3756033
83000,2702593,10557,NAVKARCORP,NAVKAR CORPORATION.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAVKARCORP/2702593
83001,610561,2385,NAVNETEDUL,NAVNEET EDUCATION,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAVNETEDUL/610561
83002,764673,2987,NAZARA,NAZARA TECHNOLOGIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NAZARA/764673
83003,8042241,31415,NBCC,NBCC (INDIA),0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NBCC/8042241
83004,4892417,19111,NBIFIN,N.B.I. IND. FIN. CO.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NBIFIN/4892417
83005,1027585,4014,NBVENTURES,NAVA BHARAT VENTURES LIMI,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NBVENTURES/1027585
83006,593665,2319,NCC,NCC,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NCC/593665
83007,3709441,14490,NCLIND,NCL INDUSTRIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NCLIND/3709441
83008,292609,1143,NCPSESDL24,NIPPON INDIA- NIMFXX,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NCPSESDL24/292609
83009,4704001,18375,NDGL-BE,NAGA DHUNSERI GROUP,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NDGL-BE/4704001
83010,8002049,31258,NDL,NANDAN DENIM,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NDL/8002049
83011,5697793,22257,NDRAUTO-BE,NDR AUTO COMPONENTS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NDRAUTO-BE/5697793
83012,2925313,11427,NDTV,NDTV,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NDTV/2925313
83013,3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NECCLTD/3461633
83014,3053313,11927,NECLIFE,NECTAR LIFESCIENCES.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NECLIFE/3053313
83015,3778817,14761,NELCAST,NELCAST,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NELCAST/3778817
83016,611329,2388,NELCO,NELCO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NELCO/611329
83017,2538753,9917,NEOGEN,NEOGEN CHEMICALS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NEOGEN/2538753
83018,3944705,15409,NESCO,NESCO.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NESCO/3944705
83019,4598529,17963,NESTLEIND,NESTLE INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NESTLEIND/4598529
83020,2006529,7838,NETF,TATAAML - NETF,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETF/2006529
83021,623361,2435,NETFCONSUM,NIP IND ETF CONSUMPTION,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFCONSUM/623361
83022,674817,2636,NETFDIVOPP,NIP IND ETF DIV OPP,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFDIVOPP/674817
83023,812033,3172,NETFGILT5Y,RELCAPAMC - NETFGILT5Y,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFGILT5Y/812033
83024,4885505,19084,NETFIT,NIP IND ETF IT,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFIT/4885505
83025,4531201,17700,NETFLTGILT,NIP IND ETF LONGTERM GILT,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFLTGILT/4531201
83026,2177537,8506,NETFMID150,NIP IND ETF MIDCAP 150,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFMID150/2177537
83027,7571713,29577,NETFNIF100,NIP IND ETF NIFTY 100,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFNIF100/7571713
83028,2520833,9847,NETFNV20,NIP IND ETF ETF NV20,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFNV20/2520833
83029,1273089,4973,NETFPHARMA,NIPPONAMC - NETFPHARMA,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFPHARMA/1273089
83030,773633,3022,NETFSDL26,RELCAPAMC-NETFSDL26,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETFSDL26/773633
83031,3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NETWORK18/3612417
83032,1716993,6707,NEULANDLAB-BE,NEULAND LAB.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NEULANDLAB-BE/1716993
83033,299521,1170,NEWGEN-BE,NEWGEN SOFTWARE TECH,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NEWGEN-BE/299521
83034,2525953,9867,NEXTMEDIA,NEXT MEDIAWORKS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NEXTMEDIA/2525953
83035,3564801,13925,NFL,NATIONAL FERT.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NFL/3564801
83036,3031041,11840,NH,NARAYANA HRUDAYALAYA.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NH/3031041
83037,7945729,31038,NHAI-N1,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N1/7945729
83038,7946241,31040,NHAI-N2,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N2/7946241
83039,45057,176,NHAI-N3,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N3/45057
83040,46081,180,NHAI-N4,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N4/46081
83041,47617,186,NHAI-N5,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N5/47617
83042,49153,192,NHAI-N6,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N6/49153
83043,3058945,11949,NHAI-N7,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N7/3058945
83044,3059713,11952,NHAI-N8,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N8/3059713
83045,3060225,11954,NHAI-N9,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-N9/3060225
83046,3072769,12003,NHAI-NA,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-NA/3072769
83047,3711233,14497,NHAI-NB,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-NB/3711233
83048,3711745,14499,NHAI-NC,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-NC/3711745
83049,3717633,14522,NHAI-ND,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-ND/3717633
83050,3719425,14529,NHAI-NE,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHAI-NE/3719425
83051,8183041,31965,NHBTF2014-N1,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2014-N1/8183041
83052,8183297,31966,NHBTF2014-N2,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2014-N2/8183297
83053,8183553,31967,NHBTF2014-N3,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2014-N3/8183553
83054,8183809,31968,NHBTF2014-N4,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2014-N4/8183809
83055,8184065,31969,NHBTF2014-N5,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2014-N5/8184065
83056,8184321,31970,NHBTF2014-N6,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2014-N6/8184321
83057,7581697,29616,NHBTF2023-N1,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N1/7581697
83058,449025,1754,NHBTF2023-N2,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N2/449025
83059,450049,1758,NHBTF2023-N3,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N3/450049
83060,450817,1761,NHBTF2023-N4,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N4/450817
83061,451329,1763,NHBTF2023-N5,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N5/451329
83062,451841,1765,NHBTF2023-N6,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N6/451841
83063,452353,1767,NHBTF2023-N7,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHBTF2023-N7/452353
83064,4454401,17400,NHPC,NHPC,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC/4454401
83065,8059393,31482,NHPC-N1,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC-N1/8059393
83066,8059649,31483,NHPC-N2,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC-N2/8059649
83067,8059905,31484,NHPC-N3,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC-N3/8059905
83068,8060161,31485,NHPC-N4,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC-N4/8060161
83069,8060417,31486,NHPC-N5,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC-N5/8060417
83070,8060673,31487,NHPC-N6,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NHPC-N6/8060673
83071,102145,399,NIACL,THE NEW INDIA ASSU CO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIACL/102145
83072,7611649,29733,NIBL,NRB INDUS. BEARINGS.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIBL/7611649
83073,2707457,10576,NIFTYBEES,NIP IND ETF NIFTY BEES,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIFTYBEES/2707457
83074,2319105,9059,NIFTYEES,EDELWEISS ETF - NIFTY 50,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIFTYEES/2319105
83075,2949633,11522,NIITLTD,NIIT,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIITLTD/2949633
83076,2368769,9253,NILAINFRA,NILA INFRASTRUCTURES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NILAINFRA/2368769
83077,1907201,7450,NILASPACES-BE,NILA SPACES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NILASPACES-BE/1907201
83078,619777,2421,NILKAMAL,NILKAMAL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NILKAMAL/619777
83079,1736193,6782,NIPPOBATRY,INDO-NATIONAL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIPPOBATRY/1736193
83080,65281,255,NIRAJ,NIRAJ CEMENT STRUC,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIRAJ/65281
83081,4824065,18844,NIRAJISPAT-BE,NIRAJ ISPAT IND,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NIRAJISPAT-BE/4824065
83082,3404801,13300,NITCO,NITCO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NITCO/3404801
83083,3409921,13320,NITINFIRE-BZ,,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NITINFIRE-BZ/3409921
83084,3373569,13178,NITINSPIN-BE,NITIN SPINNERS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NITINSPIN-BE/3373569
83085,831233,3247,NITIRAJ,NITIRAJ ENGINEERS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NITIRAJ/831233
83086,624385,2439,NKIND,NK INDUSTRIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NKIND/624385
83087,2197761,8585,NLCINDIA,NLC INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NLCINDIA/2197761
83088,3924993,15332,NMDC,NMDC.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NMDC/3924993
83089,625153,2442,NOCIL,NOCIL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NOCIL/625153
83090,2761217,10786,NOIDATOLL,NOIDA TOLL BRIDGE CO,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NOIDATOLL/2761217
83091,1064961,4160,NORBTEAEXP,NORBEN TEA & EXPORTS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NORBTEAEXP/1064961
83092,2305793,9007,NOVARTIND,NOVARTIS INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NOVARTIND/2305793
83093,3322369,12978,NPBET,TATAAML - NPBET,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NPBET/3322369
83094,5200385,20314,NRAIL,N R AGARWAL INDS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NRAIL/5200385
83095,1933569,7553,NRBBEARING,NRB BEARING,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NRBBEARING/1933569
83096,2877185,11239,NSIL,NALWA SONS INVESTMENT,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NSIL/2877185
83097,7820801,30550,NTL,NEUEON TOWERS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTL/7820801
83098,2977281,11630,NTPC,NTPC,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC/2977281
83099,8130049,31758,NTPC-N1,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N1/8130049
83100,8130561,31760,NTPC-N2,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N2/8130561
83101,8131073,31762,NTPC-N3,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N3/8131073
83102,8131585,31764,NTPC-N4,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N4/8131585
83103,8132097,31766,NTPC-N5,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N5/8132097
83104,8132609,31768,NTPC-N6,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N6/8132609
83105,1888513,7377,NTPC-N7,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N7/1888513
83106,2748673,10737,NTPC-N8,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N8/2748673
83107,2749697,10741,NTPC-N9,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-N9/2749697
83108,2750465,10744,NTPC-NA,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-NA/2750465
83109,2750977,10746,NTPC-NB,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-NB/2750977
83110,2751745,10749,NTPC-NC,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-NC/2751745
83111,2752257,10751,NTPC-ND,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NTPC-ND/2752257
83112,2762497,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NUCLEUS/2762497
83113,601601,2350,NURECA,NURECA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NURECA/601601
83114,3724033,14547,NXTDIGITAL,NXTDIGITAL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/NXTDIGITAL/3724033
83115,2756609,10768,OAL,ORIENTAL AROMATICS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OAL/2756609
83116,5181953,20242,OBEROIRLTY,OBEROI REALTY,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OBEROIRLTY/5181953
83117,3131137,12231,OCCL,ORIENTAL CARBN & CHEM,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OCCL/3131137
83118,2748929,10738,OFSS,ORACLE FIN SERV SOFT.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OFSS/2748929
83119,4464129,17438,OIL,OIL INDIA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OIL/4464129
83120,2075905,8109,OILCOUNTUB-BE,OIL COUNTRY TUBULAR.,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OILCOUNTUB-BE/2075905
83121,2981121,11645,OLECTRA-BE,OLECTRA GREENTECH,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OLECTRA-BE/2981121
83122,3616001,14125,OMAXAUTO-BE,OMAX AUTOS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OMAXAUTO-BE/3616001
83123,3802369,14853,OMAXE,OMAXE,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OMAXE/3802369
83124,29953,117,OMFURN-SM,,0,,0.0,0.05,6000,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OMFURN-SM/29953
83125,6203137,24231,OMINFRAL,OM INFRA,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OMINFRAL/6203137
83126,5506817,21511,OMKARCHEM,OMKAR SPL CHEM,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/OMKARCHEM/5506817
83127,6525953,25492,ONELIFECAP,ONELIFE CAP ADVISORS,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/ONELIFECAP/6525953
83128,2544641,9940,ONEPOINT-BE,ONE POINT ONE SOL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/ONEPOINT-BE/2544641
